id,string
b2992,http://dbpedia.org/resource/The_Handmaid%27s_Tale
b2993,http://dbpedia.org/resource/The_Happiness_Hypothesis
b2994,http://dbpedia.org/resource/The_Happy_Prince_and_Other_Tales
b2995,http://dbpedia.org/resource/The_Hardy_Boys
b2996,http://dbpedia.org/resource/The_Hardy_Boys/Nancy_Drew_Mysteries
b2997,http://dbpedia.org/resource/The_Hatchet_%28novel%29
b2998,http://dbpedia.org/resource/The_Haunting_of_Alaizabel_Cray
b2999,http://dbpedia.org/resource/The_Haunting_of_Hill_House
b3000,http://dbpedia.org/resource/The_Heart_Is_Deceitful_Above_All_Things_%28novel%29
b3001,http://dbpedia.org/resource/The_Heart_Is_a_Lonely_Hunter
b3002,http://dbpedia.org/resource/The_Hellbound_Heart
b3003,http://dbpedia.org/resource/The_Help
b3004,http://dbpedia.org/resource/The_Hero_and_the_Crown
b3005,http://dbpedia.org/resource/The_Hero_with_a_Thousand_Faces
b3006,http://dbpedia.org/resource/The_Heroin_Diaries%3A_A_Year_in_the_Life_of_a_Shattered_Rock_Star
b3007,http://dbpedia.org/resource/The_Hiding_Place_%28biography%29
b3008,http://dbpedia.org/resource/The_High_Lord
b3009,http://dbpedia.org/resource/The_Historian
b3010,http://dbpedia.org/resource/The_History_of_Love
b3011,http://dbpedia.org/resource/The_History_of_the_Decline_and_Fall_of_the_Roman_Empire
b3012,http://dbpedia.org/resource/The_Hitchhiker%27s_Guide_to_Lean
b3013,http://dbpedia.org/resource/The_Hitchhiker%27s_Guide_to_the_Galaxy
b3014,http://dbpedia.org/resource/The_Hitchhiker%27s_Guide_to_the_Galaxy_%28fictional%29
b3015,http://dbpedia.org/resource/The_Hitchhiker%27s_Guide_to_the_Galaxy_%28novel%29
b3016,http://dbpedia.org/resource/The_Hobbit
b3017,http://dbpedia.org/resource/The_Hollow
b3018,http://dbpedia.org/resource/The_Hollow_Chocolate_Bunnies_of_the_Apocalypse
b3019,http://dbpedia.org/resource/The_Hollow_Kingdom_Trilogy
b3020,http://dbpedia.org/resource/The_Holy_Blood_and_the_Holy_Grail
b3021,http://dbpedia.org/resource/The_Horror_Book
b3022,http://dbpedia.org/resource/The_Horse_Whisperer_%28novel%29
b3023,http://dbpedia.org/resource/The_Horse_and_His_Boy
b3024,http://dbpedia.org/resource/The_Host_%28novel%29
b3025,http://dbpedia.org/resource/The_Hot_Zone
b3026,http://dbpedia.org/resource/The_Hotel_New_Hampshire
b3027,http://dbpedia.org/resource/The_Hound_of_the_Baskervilles
b3028,http://dbpedia.org/resource/The_Hours_%28novel%29
b3029,http://dbpedia.org/resource/The_House_%28novel%29
b3030,http://dbpedia.org/resource/The_House_of_Mirth
b3031,http://dbpedia.org/resource/The_House_of_Thunder
b3032,http://dbpedia.org/resource/The_House_of_the_Scorpion
b3033,http://dbpedia.org/resource/The_House_of_the_Seven_Gables
b3034,http://dbpedia.org/resource/The_House_of_the_Spirits
b3035,http://dbpedia.org/resource/The_House_on_Mango_Street
b3036,http://dbpedia.org/resource/The_Human_Stain
b3037,http://dbpedia.org/resource/The_Hunchback_of_Notre-Dame
b3038,http://dbpedia.org/resource/The_Hundred_Secret_Senses
b3039,http://dbpedia.org/resource/The_Hunger_Games
b3040,http://dbpedia.org/resource/The_Hungry_Tide
b3041,http://dbpedia.org/resource/The_Hunt_for_Red_October
b3042,http://dbpedia.org/resource/The_Hunted_%28novel%29
b3043,http://dbpedia.org/resource/The_Hunter%27s_Blades_Trilogy
b3044,http://dbpedia.org/resource/The_Hunting_of_the_Snark
b3045,http://dbpedia.org/resource/The_Husband
b3046,http://dbpedia.org/resource/The_Hustler_%28novel%29
b3047,http://dbpedia.org/resource/The_Idiot
b3048,http://dbpedia.org/resource/The_Illuminatus%21_Trilogy
b3049,http://dbpedia.org/resource/The_Illustrated_Man
b3050,http://dbpedia.org/resource/The_Imitation_of_Christ
b3051,http://dbpedia.org/resource/The_Immortal_Life_of_Henrietta_Lacks
b3052,http://dbpedia.org/resource/The_Immortals_%28books%29
b3053,http://dbpedia.org/resource/The_Immortals_%28novel%29
b3054,http://dbpedia.org/resource/The_Immortals_of_Meluha
b3055,http://dbpedia.org/resource/The_Importance_of_Being_Earnest
b3056,http://dbpedia.org/resource/The_Indian_in_the_Cupboard
b3057,http://dbpedia.org/resource/The_Inheritance_%28novel%29
b3058,http://dbpedia.org/resource/The_Inheritance_of_Loss
b3059,http://dbpedia.org/resource/The_Innocent_Mage
b3060,http://dbpedia.org/resource/The_Innocent_Man%3A_Murder_and_Injustice_in_a_Small_Town
b3061,http://dbpedia.org/resource/The_Inscrutable_Americans
b3062,http://dbpedia.org/resource/The_Intelligent_Investor
b3063,http://dbpedia.org/resource/The_Interpretation_of_Dreams
b3064,http://dbpedia.org/resource/The_Interpretation_of_Murder
b3065,http://dbpedia.org/resource/The_Intimate_Adventures_of_a_London_Call_Girl
b3066,http://dbpedia.org/resource/The_Invention_of_Hugo_Cabret
b3067,http://dbpedia.org/resource/The_Invincible
b3068,http://dbpedia.org/resource/The_Iron_Heel
b3069,http://dbpedia.org/resource/The_Irresistible_Revolution
b3070,http://dbpedia.org/resource/The_Island_of_Doctor_Moreau
b3071,http://dbpedia.org/resource/The_It_Girl
b3072,http://dbpedia.org/resource/The_Jesus_I_Never_Knew
b3073,http://dbpedia.org/resource/The_Joke_%28novel%29
b3074,http://dbpedia.org/resource/The_Joy_Luck_Club_%28novel%29
b3075,http://dbpedia.org/resource/The_Joy_of_Cooking
b3076,http://dbpedia.org/resource/The_Jungle_Book
b3077,http://dbpedia.org/resource/The_Kane_Chronicles
b3078,http://dbpedia.org/resource/The_Key_%28Curley_novel%29
b3079,http://dbpedia.org/resource/The_Killer_Angels
b3080,http://dbpedia.org/resource/The_Killers_%28Hemingway_short_story%29
b3081,http://dbpedia.org/resource/The_Killing_Dance
b3082,http://dbpedia.org/resource/The_Killing_Joke_%28novel%29
b3083,http://dbpedia.org/resource/The_King_in_Yellow
b3084,http://dbpedia.org/resource/The_King_of_Attolia
b3085,http://dbpedia.org/resource/The_King_of_Torts
b3086,http://dbpedia.org/resource/The_Kingdom_Keepers
b3087,http://dbpedia.org/resource/The_Kitchen_God%27s_Wife
b3088,http://dbpedia.org/resource/The_Kite_Runner
b3089,http://dbpedia.org/resource/The_Knife_of_Never_Letting_Go
b3090,http://dbpedia.org/resource/The_Kreutzer_Sonata
b3091,http://dbpedia.org/resource/The_Lake_House_%28novel%29
b3092,http://dbpedia.org/resource/The_Lake_of_Dead_Languages
b3093,http://dbpedia.org/resource/The_Land_%28novel%29
b3094,http://dbpedia.org/resource/The_Land_of_Elyon
b3095,http://dbpedia.org/resource/The_Language_Instinct
b3096,http://dbpedia.org/resource/The_Language_of_God%3A_A_Scientist_Presents_Evidence_for_Belief
b3097,http://dbpedia.org/resource/The_Last_Battle
b3098,http://dbpedia.org/resource/The_Last_Book_in_the_Universe
b3099,http://dbpedia.org/resource/The_Last_Days_%28Masterson_novel%29
b3100,http://dbpedia.org/resource/The_Last_Dog_on_Earth
b3101,http://dbpedia.org/resource/The_Last_Don
b3102,http://dbpedia.org/resource/The_Last_Hero
b3103,http://dbpedia.org/resource/The_Last_Juror
b3104,http://dbpedia.org/resource/The_Last_Lecture
b3105,http://dbpedia.org/resource/The_Last_Olympian
b3106,http://dbpedia.org/resource/The_Last_Samurai_%28novel%29
b3107,http://dbpedia.org/resource/The_Last_Sin_Eater
b3108,http://dbpedia.org/resource/The_Last_Song_%28novel%29
b3109,http://dbpedia.org/resource/The_Last_Storytellers%3A_Tales_from_the_Heart_of_Morocco
b3110,http://dbpedia.org/resource/The_Last_Summer_%28of_You_and_Me%29
b3111,http://dbpedia.org/resource/The_Last_Templar
b3112,http://dbpedia.org/resource/The_Last_Temptation_of_Christ
b3113,http://dbpedia.org/resource/The_Last_Unicorn
b3114,http://dbpedia.org/resource/The_Last_Wish_%28book%29
b3115,http://dbpedia.org/resource/The_Last_of_the_Really_Great_Whangdoodles
b3116,http://dbpedia.org/resource/The_Lathe_of_Heaven
b3117,http://dbpedia.org/resource/The_Laughing_Corpse
b3118,http://dbpedia.org/resource/The_Law_of_Nines
b3119,http://dbpedia.org/resource/The_League_of_Extraordinary_Gentlemen_%28novel%29
b3120,http://dbpedia.org/resource/The_Left_Hand_of_Darkness
b3121,http://dbpedia.org/resource/The_Left_Hand_of_God_%28novel%29
b3122,http://dbpedia.org/resource/The_Legend_of_Sleepy_Hollow
b3123,http://dbpedia.org/resource/The_Legend_of_Zelda%3A_Hyrule_Historia
b3124,http://dbpedia.org/resource/The_Lexus_and_the_Olive_Tree
b3125,http://dbpedia.org/resource/The_Liar_%28novel%29
b3126,http://dbpedia.org/resource/The_Lies_of_Locke_Lamora
b3127,http://dbpedia.org/resource/The_Life_and_Times_of_the_Thunderbolt_Kid
b3128,http://dbpedia.org/resource/The_Light_Fantastic
b3129,http://dbpedia.org/resource/The_Lightning_Thief
b3130,http://dbpedia.org/resource/The_Lion%2C_the_Witch_and_the_Wardrobe
b3131,http://dbpedia.org/resource/The_Lion_in_Winter
b3132,http://dbpedia.org/resource/The_Little_Friend
b3133,http://dbpedia.org/resource/The_Little_Mermaid
b3134,http://dbpedia.org/resource/The_Little_Prince
b3135,http://dbpedia.org/resource/The_Little_Red_Schoolbook
b3136,http://dbpedia.org/resource/The_Little_White_Horse
b3137,http://dbpedia.org/resource/The_Loch
b3138,http://dbpedia.org/resource/The_Lollipop_Shoes
b3139,http://dbpedia.org/resource/The_Lone_Ranger_and_Tonto_Fistfight_in_Heaven
b3140,http://dbpedia.org/resource/The_Long_Dark_Tea-Time_of_the_Soul
b3141,http://dbpedia.org/resource/The_Long_Goodbye_%28novel%29
b3142,http://dbpedia.org/resource/The_Long_Hard_Road_Out_of_Hell
b3143,http://dbpedia.org/resource/The_Long_Walk
b3144,http://dbpedia.org/resource/The_Longest_Day_%28book%29
b3145,http://dbpedia.org/resource/The_Longest_Night_%28Angel_novel%29
b3146,http://dbpedia.org/resource/The_Looking_Glass_Wars
b3147,http://dbpedia.org/resource/The_Lorax
b3148,http://dbpedia.org/resource/The_Lord_of_the_Rings
b3149,http://dbpedia.org/resource/The_Lords_of_Discipline
b3150,http://dbpedia.org/resource/The_Lords_of_the_North
b3151,http://dbpedia.org/resource/The_Lost_Books_%28novel_series%29
b3152,http://dbpedia.org/resource/The_Lost_Boy_%28memoir%29
b3153,http://dbpedia.org/resource/The_Lost_City_of_Z_%28book%29
b3154,http://dbpedia.org/resource/The_Lost_Hero
b3155,http://dbpedia.org/resource/The_Lost_Symbol
b3156,http://dbpedia.org/resource/The_Lost_World%3A_Jurassic_Park
b3157,http://dbpedia.org/resource/The_Lost_World_%28Crichton_novel%29
b3158,http://dbpedia.org/resource/The_Lost_Years_of_Merlin
b3159,http://dbpedia.org/resource/The_Lottery
b3160,http://dbpedia.org/resource/The_Lottery_Rose
b3161,http://dbpedia.org/resource/The_Love_Dare
b3162,http://dbpedia.org/resource/The_Love_Song_of_J._Alfred_Prufrock
b3163,http://dbpedia.org/resource/The_Lovely_Bones
b3164,http://dbpedia.org/resource/The_Lucifer_Principle
b3165,http://dbpedia.org/resource/The_Lucky_One_%28novel%29
b3166,http://dbpedia.org/resource/The_Lunatic_Cafe
b3167,http://dbpedia.org/resource/The_Lust_Lizard_of_Melancholy_Cove
b3168,http://dbpedia.org/resource/The_Luxe
b3169,http://dbpedia.org/resource/The_Magic_Faraway_Tree_%28novel%29
b3170,http://dbpedia.org/resource/The_Magic_Mountain
b3171,http://dbpedia.org/resource/The_Magic_of_Thinking_Big
b3172,http://dbpedia.org/resource/The_Magician%27s_Apprentice
b3173,http://dbpedia.org/resource/The_Magician%27s_Nephew
b3174,http://dbpedia.org/resource/The_Magician%3A_The_Secrets_of_the_Immortal_Nicholas_Flamel
b3175,http://dbpedia.org/resource/The_Magicians%27_Guild
b3176,http://dbpedia.org/resource/The_Magicians_%28Grossman_novel%29
b3177,http://dbpedia.org/resource/The_Magus_%28novel%29
b3178,http://dbpedia.org/resource/The_Mahabharata_%28Narayan_book%29
b3179,http://dbpedia.org/resource/The_Malloreon
b3180,http://dbpedia.org/resource/The_Maltese_Falcon_%28novel%29
b3181,http://dbpedia.org/resource/The_Mammoth_Hunters
b3182,http://dbpedia.org/resource/The_Man_Who_Laughs
b3183,http://dbpedia.org/resource/The_Man_Who_Mistook_His_Wife_for_a_Hat
b3184,http://dbpedia.org/resource/The_Man_Who_Was_Thursday
b3185,http://dbpedia.org/resource/The_Man_in_the_High_Castle
b3186,http://dbpedia.org/resource/The_Mark_%28novel%29
b3187,http://dbpedia.org/resource/The_Marriage_of_Heaven_and_Hell
b3188,http://dbpedia.org/resource/The_Martian_Chronicles
b3189,http://dbpedia.org/resource/The_Masque_of_the_Red_Death
b3190,http://dbpedia.org/resource/The_Master_and_Margarita
b3191,http://dbpedia.org/resource/The_Mayor_of_Casterbridge
b3192,http://dbpedia.org/resource/The_Maze_Runner
b3193,http://dbpedia.org/resource/The_Measure_of_a_Man%3A_A_Spiritual_Autobiography
b3194,http://dbpedia.org/resource/The_Medium_Is_the_Massage
b3195,http://dbpedia.org/resource/The_Melancholy_Death_of_Oyster_Boy_%26_Other_Stories
b3196,http://dbpedia.org/resource/The_Memoirs_of_Cleopatra
b3197,http://dbpedia.org/resource/The_Memoirs_of_Sherlock_Holmes
b3198,http://dbpedia.org/resource/The_Memory_Keeper%27s_Daughter
b3199,http://dbpedia.org/resource/The_Men_Who_Stare_at_Goats
b3200,http://dbpedia.org/resource/The_Merchant_of_Venice
b3201,http://dbpedia.org/resource/The_Mercy_Thompson_Series
b3202,http://dbpedia.org/resource/The_Merlin_Conspiracy
b3203,http://dbpedia.org/resource/The_Mermaid_Chair
b3204,http://dbpedia.org/resource/The_Messenger_%28Markus_Zusak_novel%29
b3205,http://dbpedia.org/resource/The_Metamorphosis
b3206,http://dbpedia.org/resource/The_Mighty_Book_of_Boosh
b3207,http://dbpedia.org/resource/The_Mill_on_the_Floss
b3208,http://dbpedia.org/resource/The_Millionaire_Mind
b3209,http://dbpedia.org/resource/The_Millionaire_Next_Door
b3210,http://dbpedia.org/resource/The_Mind_of_Adolf_Hitler
b3211,http://dbpedia.org/resource/The_Miracle_of_Forgiveness
b3212,http://dbpedia.org/resource/The_Miraculous_Journey_of_Edward_Tulane
b3213,http://dbpedia.org/resource/The_Mis-Education_of_the_Negro
b3214,http://dbpedia.org/resource/The_Missing_%28novel_series%29
b3215,http://dbpedia.org/resource/The_Missing_Piece_%28book%29
b3216,http://dbpedia.org/resource/The_Missionary_Position
b3217,http://dbpedia.org/resource/The_Mist
b3218,http://dbpedia.org/resource/The_Mists_of_Avalon
b3219,http://dbpedia.org/resource/The_Monk
b3220,http://dbpedia.org/resource/The_Monk_Who_Sold_His_Ferrari
b3221,http://dbpedia.org/resource/The_Monkey_Bible
b3222,http://dbpedia.org/resource/The_Monkey_Wrench_Gang
b3223,http://dbpedia.org/resource/The_Monster_at_the_End_of_This_Book%3A_Starring_Lovable%2C_Furry_Old_Grover
b3224,http://dbpedia.org/resource/The_Moon_Is_Down
b3225,http://dbpedia.org/resource/The_Moon_Is_a_Harsh_Mistress
b3226,http://dbpedia.org/resource/The_Moon_and_Sixpence
b3227,http://dbpedia.org/resource/The_Moonstone
b3228,http://dbpedia.org/resource/The_Moorchild
b3229,http://dbpedia.org/resource/The_Moral_Animal
b3230,http://dbpedia.org/resource/The_Moral_Landscape
b3231,http://dbpedia.org/resource/The_Morganville_Vampires
b3232,http://dbpedia.org/resource/The_Mortal_Instruments
b3233,http://dbpedia.org/resource/The_Most_Dangerous_Game_%28novel%29
b3234,http://dbpedia.org/resource/The_Mote_in_God%27s_Eye
b3235,http://dbpedia.org/resource/The_Mother_Tongue
b3236,http://dbpedia.org/resource/The_Mothman_Prophecies
b3237,http://dbpedia.org/resource/The_Motorcycle_Diaries_%28book%29
b3238,http://dbpedia.org/resource/The_Mummy%21
b3239,http://dbpedia.org/resource/The_Murder_of_Roger_Ackroyd
b3240,http://dbpedia.org/resource/The_Murders_in_the_Rue_Morgue
b3241,http://dbpedia.org/resource/The_Mysteries_of_Pittsburgh
b3242,http://dbpedia.org/resource/The_Mysterious_Benedict_Society
b3243,http://dbpedia.org/resource/The_Mysterious_Island
b3244,http://dbpedia.org/resource/The_Mysterious_Stranger
b3245,http://dbpedia.org/resource/The_Myth_of_Sisyphus
b3246,http://dbpedia.org/resource/The_Naked_Face
b3247,http://dbpedia.org/resource/The_Name_of_the_Rose
b3248,http://dbpedia.org/resource/The_Name_of_the_Wind
b3249,http://dbpedia.org/resource/The_Name_of_this_Book_is_Secret
b3250,http://dbpedia.org/resource/The_Named
b3251,http://dbpedia.org/resource/The_Namesake
b3252,http://dbpedia.org/resource/The_Nanny_Diaries
b3253,http://dbpedia.org/resource/The_Naughtiest_Girl_Again
b3254,http://dbpedia.org/resource/The_Necromancer%3A_The_Secrets_of_the_Immortal_Nicholas_Flamel
b3255,http://dbpedia.org/resource/The_Negotiator_%28novel%29
b3256,http://dbpedia.org/resource/The_Neverending_Story
b3257,http://dbpedia.org/resource/The_New_Jedi_Order
b3258,http://dbpedia.org/resource/The_New_York_Trilogy
b3259,http://dbpedia.org/resource/The_Ninja_%28novel%29
b3260,http://dbpedia.org/resource/The_No._1_Ladies%27_Detective_Agency_%28novel%29
b3261,http://dbpedia.org/resource/The_Notebook_%28novel%29
b3262,http://dbpedia.org/resource/The_Novice
b3263,http://dbpedia.org/resource/The_Oath
b3264,http://dbpedia.org/resource/The_Obsidian_Trilogy
b3265,http://dbpedia.org/resource/The_Occult%3A_A_History
b3266,http://dbpedia.org/resource/The_Odessa_File
b3267,http://dbpedia.org/resource/The_Old_Curiosity_Shop
b3268,http://dbpedia.org/resource/The_Old_Man_and_the_Sea
b3269,http://dbpedia.org/resource/The_Olympian_%28novel%29
b3270,http://dbpedia.org/resource/The_Omnivore%27s_Dilemma
b3271,http://dbpedia.org/resource/The_Once_and_Future_King
b3272,http://dbpedia.org/resource/The_One_Minute_Manager
b3273,http://dbpedia.org/resource/The_Onion_Girl
b3274,http://dbpedia.org/resource/The_Ordinary_Princess
b3275,http://dbpedia.org/resource/The_Other_Boleyn_Girl
b3276,http://dbpedia.org/resource/The_Other_Side_of_Midnight
b3277,http://dbpedia.org/resource/The_Other_Side_of_the_Sky%3A_A_Memoir
b3278,http://dbpedia.org/resource/The_Outsiders_%28novel%29
b3279,http://dbpedia.org/resource/The_Overton_Window
b3280,http://dbpedia.org/resource/The_Pact_%28novel%29
b3281,http://dbpedia.org/resource/The_Painted_Bird
b3282,http://dbpedia.org/resource/The_Painted_Man
b3283,http://dbpedia.org/resource/The_Painted_Veil_%28novel%29
b3284,http://dbpedia.org/resource/The_Pale_Horseman
b3285,http://dbpedia.org/resource/The_Partner
b3286,http://dbpedia.org/resource/The_Passage_%28novel%29
b3287,http://dbpedia.org/resource/The_Pearl_%28novel%29
b3288,http://dbpedia.org/resource/The_Pelican_Brief
b3289,http://dbpedia.org/resource/The_Pendragon_Adventure
b3290,http://dbpedia.org/resource/The_People_of_Sparks
b3291,http://dbpedia.org/resource/The_Perfect_Storm_%28book%29
b3292,http://dbpedia.org/resource/The_Perks_of_Being_a_Wallflower
b3293,http://dbpedia.org/resource/The_Phantom_Tollbooth
b3294,http://dbpedia.org/resource/The_Phantom_of_the_Opera
b3295,http://dbpedia.org/resource/The_Philosophy_of_Andy_Warhol
b3296,http://dbpedia.org/resource/The_Physics_of_Superheroes
b3297,http://dbpedia.org/resource/The_Pianist_%28memoir%29
b3298,http://dbpedia.org/resource/The_Pickwick_Papers
b3299,http://dbpedia.org/resource/The_Picture_of_Dorian_Gray
b3300,http://dbpedia.org/resource/The_Pigman
b3301,http://dbpedia.org/resource/The_Pilgrim%27s_Progress
b3302,http://dbpedia.org/resource/The_Pilgrimage
b3303,http://dbpedia.org/resource/The_Pillars_of_Creation
b3304,http://dbpedia.org/resource/The_Pillars_of_the_Earth
b3305,http://dbpedia.org/resource/The_Pillowman
b3306,http://dbpedia.org/resource/The_Pilot%27s_Wife
b3307,http://dbpedia.org/resource/The_Pirate_%28novel%29
b3308,http://dbpedia.org/resource/The_Pit_and_the_Pendulum
b3309,http://dbpedia.org/resource/The_Plague
b3310,http://dbpedia.org/resource/The_Plague_Dogs
b3311,http://dbpedia.org/resource/The_Plains_of_Passage
b3312,http://dbpedia.org/resource/The_Player_of_Games
b3313,http://dbpedia.org/resource/The_Plucker
b3314,http://dbpedia.org/resource/The_Poet_%28novel%29
b3315,http://dbpedia.org/resource/The_Poisonwood_Bible
b3316,http://dbpedia.org/resource/The_Poky_Little_Puppy
b3317,http://dbpedia.org/resource/The_Polar_Express
b3318,http://dbpedia.org/resource/The_Portable_Atheist
b3319,http://dbpedia.org/resource/The_Portrait_of_a_Lady
b3320,http://dbpedia.org/resource/The_Post-American_World
b3321,http://dbpedia.org/resource/The_Posthumous_Memoirs_of_Bras_Cubas
b3322,http://dbpedia.org/resource/The_Power_and_the_Glory
b3323,http://dbpedia.org/resource/The_Power_of_Five
b3324,http://dbpedia.org/resource/The_Power_of_Myth
b3325,http://dbpedia.org/resource/The_Power_of_Now
b3326,http://dbpedia.org/resource/The_Power_of_One_%28novel%29
b3327,http://dbpedia.org/resource/The_Prayer_of_Jabez
b3328,http://dbpedia.org/resource/The_Preacher_%28novel%29
b3329,http://dbpedia.org/resource/The_Prestige
b3330,http://dbpedia.org/resource/The_Prime_of_Miss_Jean_Brodie_%28novel%29
b3331,http://dbpedia.org/resource/The_Prince
b3332,http://dbpedia.org/resource/The_Prince_and_the_Pauper
b3333,http://dbpedia.org/resource/The_Prince_of_Tides_%28novel%29
b3334,http://dbpedia.org/resource/The_Princess_Bride
b3335,http://dbpedia.org/resource/The_Princess_Diaries_%28novel%29
b3336,http://dbpedia.org/resource/The_Prisoner_of_Zenda
b3337,http://dbpedia.org/resource/The_Problem_of_Pain
b3338,http://dbpedia.org/resource/The_Process_%28novel%29
b3339,http://dbpedia.org/resource/The_Prodigal_Daughter
b3340,http://dbpedia.org/resource/The_Promise_%28Potok_novel%29
b3341,http://dbpedia.org/resource/The_Prophecy_of_the_Stones
b3342,http://dbpedia.org/resource/The_Prophet_%28book%29
b3343,http://dbpedia.org/resource/The_Prophet_of_Yonwood
b3344,http://dbpedia.org/resource/The_Prosecution_of_George_W._Bush_for_Murder
b3345,http://dbpedia.org/resource/The_Psychedelic_Experience
b3346,http://dbpedia.org/resource/The_Purple_Book_%28Labour_Party%29
b3347,http://dbpedia.org/resource/The_Purpose_Driven_Life
b3348,http://dbpedia.org/resource/The_Queen%27s_Fool
b3349,http://dbpedia.org/resource/The_Queen_of_Attolia
b3350,http://dbpedia.org/resource/The_Queen_of_the_Damned
b3351,http://dbpedia.org/resource/The_Quiet_American
b3352,http://dbpedia.org/resource/The_Ragamuffin_Gospel
b3353,http://dbpedia.org/resource/The_Ragged-Trousered_Philanthropists
b3354,http://dbpedia.org/resource/The_Raging_Quiet
b3355,http://dbpedia.org/resource/The_Railway_Children
b3356,http://dbpedia.org/resource/The_Rainmaker_%28novel%29
b3357,http://dbpedia.org/resource/The_Rapture_%28novel%29
b3358,http://dbpedia.org/resource/The_Rats_%28novel%29
b3359,http://dbpedia.org/resource/The_Raven
b3360,http://dbpedia.org/resource/The_Raw_Shark_Texts
b3361,http://dbpedia.org/resource/The_Razor%27s_Edge
b3362,http://dbpedia.org/resource/The_Reader
b3363,http://dbpedia.org/resource/The_Reagan_Diaries
b3364,http://dbpedia.org/resource/The_Realm_of_Possibility_%28novel%29
b3365,http://dbpedia.org/resource/The_Reason_for_God
b3366,http://dbpedia.org/resource/The_Rebel_%28book%29
b3367,http://dbpedia.org/resource/The_Reckoning_%28Armstrong_novel%29
b3368,http://dbpedia.org/resource/The_Red_Badge_of_Courage
b3369,http://dbpedia.org/resource/The_Red_Necklace
b3370,http://dbpedia.org/resource/The_Red_Pyramid_%28novel%29
b3371,http://dbpedia.org/resource/The_Red_Queen%3A_Sex_and_the_Evolution_of_Human_Nature
b3372,http://dbpedia.org/resource/The_Red_Tent
b3373,http://dbpedia.org/resource/The_Red_and_the_Black
b3374,http://dbpedia.org/resource/The_Redemption_of_Althalus
b3375,http://dbpedia.org/resource/The_Regulators
b3376,http://dbpedia.org/resource/The_Reluctant_Fundamentalist
b3377,http://dbpedia.org/resource/The_Remains_of_the_Day
b3378,http://dbpedia.org/resource/The_Republic_%28Plato%29
b3379,http://dbpedia.org/resource/The_Rescue_%28Sparks_novel%29
b3380,http://dbpedia.org/resource/The_Restaurant_at_the_End_of_the_Universe
b3381,http://dbpedia.org/resource/The_Return_of_the_King
b3382,http://dbpedia.org/resource/The_Return_of_the_Native
b3383,http://dbpedia.org/resource/The_Revenge_of_the_Shadow_King
b3384,http://dbpedia.org/resource/The_Revolution%3A_A_Manifesto
b3385,http://dbpedia.org/resource/The_Richest_Man_in_Babylon_%28book%29
b3386,http://dbpedia.org/resource/The_Riddle_%28novel%29
b3387,http://dbpedia.org/resource/The_Riftwar_Saga
b3388,http://dbpedia.org/resource/The_Right_Stuff_%28book%29
b3389,http://dbpedia.org/resource/The_Rigveda%3A_A_Historical_Analysis
b3390,http://dbpedia.org/resource/The_Rime_of_the_Ancient_Mariner
b3391,http://dbpedia.org/resource/The_Rise_and_Fall_of_the_Third_Reich
b3392,http://dbpedia.org/resource/The_Rising_%28Keene_novel%29
b3393,http://dbpedia.org/resource/The_Road
b3394,http://dbpedia.org/resource/The_Road_to_Reality
b3395,http://dbpedia.org/resource/The_Road_to_Serfdom
b3396,http://dbpedia.org/resource/The_Robber_Bride
b3397,http://dbpedia.org/resource/The_Rolling_Stones_%28novel%29
b3398,http://dbpedia.org/resource/The_Romantic_Manifesto
b3399,http://dbpedia.org/resource/The_Rose_That_Grew_from_Concrete_%28book%29
b3400,http://dbpedia.org/resource/The_Rosicrucian_Cosmo-Conception
b3401,http://dbpedia.org/resource/The_Ruins_%28novel%29
b3402,http://dbpedia.org/resource/The_Rule_of_Four
b3403,http://dbpedia.org/resource/The_Rules_of_Attraction
b3404,http://dbpedia.org/resource/The_Rules_of_Survival
b3405,http://dbpedia.org/resource/The_Rum_Diary_%28novel%29
b3406,http://dbpedia.org/resource/The_Runaway_Bunny
b3407,http://dbpedia.org/resource/The_Runaway_Jury
b3408,http://dbpedia.org/resource/The_Runaways_%28novel%29
b3409,http://dbpedia.org/resource/The_Running_Man_%28novel%29
b3410,http://dbpedia.org/resource/The_Russian_Concubine
b3411,http://dbpedia.org/resource/The_Saga_of_Darren_Shan
b3412,http://dbpedia.org/resource/The_Saga_of_Seven_Suns
b3413,http://dbpedia.org/resource/The_Sailor_Who_Fell_from_Grace_with_the_Sea
b3414,http://dbpedia.org/resource/The_Salmon_of_Doubt
b3415,http://dbpedia.org/resource/The_Sandman_%28Vertigo%29
b3416,http://dbpedia.org/resource/The_Sandman_%28book%29
b3417,http://dbpedia.org/resource/The_Sands_of_Time_%28Hoeye_novel%29
b3418,http://dbpedia.org/resource/The_Satanic_Bible
b3419,http://dbpedia.org/resource/The_Satanic_Rituals
b3420,http://dbpedia.org/resource/The_Satanic_Verses
b3421,http://dbpedia.org/resource/The_Scarlet_Letter
b3422,http://dbpedia.org/resource/The_Scarlet_Pimpernel
b3423,http://dbpedia.org/resource/The_Scarlet_Thread
b3424,http://dbpedia.org/resource/The_Schwa_Was_Here
b3425,http://dbpedia.org/resource/The_Science_of_Getting_Rich
b3426,http://dbpedia.org/resource/The_Science_of_Mind
b3427,http://dbpedia.org/resource/The_Scorch_Trials
b3428,http://dbpedia.org/resource/The_Screwtape_Letters
b3429,http://dbpedia.org/resource/The_Sea-Wolf
