id,url
au1543,http://dbpedia.org/resource/Yann_Martel
au1544,http://dbpedia.org/resource/Yasmine_Galenorn
au1545,http://dbpedia.org/resource/Yasunari_Kawabata
au1546,http://dbpedia.org/resource/Yasutaka_Tsutsui
au1547,http://dbpedia.org/resource/Yoshihiro_Togashi
au1548,http://dbpedia.org/resource/Yukio_Mishima
au1549,http://dbpedia.org/resource/Yukiru_Sugisaki
au1550,http://dbpedia.org/resource/Yuna_Kagesaki
au1551,http://dbpedia.org/resource/Zadie_Smith
au1552,http://dbpedia.org/resource/Zane_%28author%29
au1553,http://dbpedia.org/resource/Zeferino_Paulo_Borges
au1554,http://dbpedia.org/resource/Zhou_Weihui
au1555,http://dbpedia.org/resource/Zo%C3%83%C2%AB_Heller
au1556,http://dbpedia.org/resource/Zora_Neale_Hurston
